image_2,image_1,rt,correct,type,VerbalScored,high_low_verbal,worker_id,trial_no_ptcp
door,drawer,3275,0,non-ortho,3.083333333,low_verbal,2dXRa5Zq,14
door,tree,1753.9,1,NR,3.083333333,low_verbal,2dXRa5Zq,49
door,tree,1282.9,1,NR,4.67,high_verbal,2Ie4vXKm,43
door,drawer,2829,0,non-ortho,4.67,high_verbal,2Ie4vXKm,48
door,tree,1948.1,1,NR,1.83,low_verbal,3DHBLnqj,13
door,drawer,2398.7,0,non-ortho,1.83,low_verbal,3DHBLnqj,48
door,tree,1527.6,1,NR,4.92,high_verbal,3HwZ3aSO,22
door,drawer,2063.8,0,non-ortho,4.92,high_verbal,3HwZ3aSO,51
door,drawer,2396.3,1,non-ortho,4.83,high_verbal,4ELANfYv,25
door,tree,1554.1,1,NR,4.83,high_verbal,4ELANfYv,41
door,drawer,1980.9,1,non-ortho,4.833333333,high_verbal,4FubSY7J,15
door,tree,1461.5,1,NR,4.833333333,high_verbal,4FubSY7J,41
door,tree,2495,1,NR,3.083333333,low_verbal,4KFmznfv,18
door,drawer,3049.1,1,non-ortho,3.083333333,low_verbal,4KFmznfv,19
door,tree,2116.7,1,NR,1.33,low_verbal,5WF1GwNy,16
door,drawer,4128.1,0,non-ortho,1.33,low_verbal,5WF1GwNy,28
door,drawer,2429.9,1,non-ortho,4.5,high_verbal,79p4hVcb,23
door,tree,2833.3,1,NR,4.5,high_verbal,79p4hVcb,31
door,drawer,1320.8,1,non-ortho,4.666666667,high_verbal,7eDZS0g9,41
door,tree,929.9,1,NR,4.666666667,high_verbal,7eDZS0g9,48
door,tree,1282.1,1,NR,2.92,low_verbal,7rrmnKSW,12
door,drawer,1960.4,1,non-ortho,2.92,low_verbal,7rrmnKSW,41
door,drawer,2648.9,1,non-ortho,2.17,low_verbal,7rvMjiCW,15
door,tree,1803.8,1,NR,2.17,low_verbal,7rvMjiCW,42
door,tree,1667.4,1,NR,2.833333333,low_verbal,8Mnv01S8,10
door,drawer,1761.6,1,non-ortho,2.833333333,low_verbal,8Mnv01S8,21
door,tree,2445.8,1,NR,2.75,low_verbal,8yyEgSuX,23
door,drawer,2434.9,0,non-ortho,2.75,low_verbal,8yyEgSuX,34
door,tree,2436.9,1,NR,5,high_verbal,AvRdAeDp,8
door,drawer,2192.7,1,non-ortho,5,high_verbal,AvRdAeDp,37
door,drawer,2089.1,1,non-ortho,2.25,low_verbal,AZihdj82,25
door,tree,2525.5,1,NR,2.25,low_verbal,AZihdj82,44
door,tree,3616.6,1,NR,4.75,high_verbal,BfCux7Qy,15
door,drawer,3786.5,0,non-ortho,4.75,high_verbal,BfCux7Qy,45
door,tree,2453.7,1,NR,4.67,high_verbal,bj3SfFHq,11
door,drawer,1781.6,1,non-ortho,4.67,high_verbal,bj3SfFHq,38
door,tree,1935.2,1,NR,4.166667,high_verbal,c8Txd3Z5,1
door,drawer,1978.5,0,non-ortho,4.166667,high_verbal,c8Txd3Z5,30
door,tree,2007,1,NR,1,low_verbal,CPt18YMj,18
door,drawer,1295.2,1,non-ortho,2.916666667,low_verbal,Ds5BnIYz,8
door,tree,1117.6,1,NR,2.916666667,low_verbal,Ds5BnIYz,52
door,tree,2248.5,1,NR,4.75,high_verbal,DuDDHkI9,4
door,drawer,1926.5,1,non-ortho,4.75,high_verbal,DuDDHkI9,16
door,drawer,2120.5,0,non-ortho,4.333333,high_verbal,duTSHxzu,9
door,tree,1762.7,1,NR,4.333333,high_verbal,duTSHxzu,47
door,tree,1344,1,NR,3.25,low_verbal,e3BB2RMg,14
door,drawer,2697,0,non-ortho,3.25,low_verbal,e3BB2RMg,39
door,drawer,3047,1,non-ortho,3.17,low_verbal,Ezm1v61p,12
door,tree,1764,1,NR,3.17,low_verbal,Ezm1v61p,15
door,tree,1581,1,NR,3,low_verbal,fbKqS6qy,9
door,drawer,1613,0,non-ortho,3,low_verbal,fbKqS6qy,32
door,tree,1978.4,1,NR,1.42,low_verbal,fX6rWWkd,15
door,drawer,2843.1,0,non-ortho,1.42,low_verbal,fX6rWWkd,27
door,drawer,1744.5,1,non-ortho,2.58,low_verbal,GJMX4RUC,19
door,tree,1600.4,1,NR,2.58,low_verbal,GJMX4RUC,28
door,tree,1315,1,NR,3,low_verbal,gmTxt8dp,12
door,drawer,3552,0,non-ortho,3,low_verbal,gmTxt8dp,46
door,tree,2330.9,1,NR,4.67,high_verbal,gY67hxD2,30
door,drawer,1613.6,1,non-ortho,4.67,high_verbal,gY67hxD2,43
door,tree,2540,1,NR,2.42,low_verbal,HPiIXyO1,13
door,drawer,2263.7,0,non-ortho,2.42,low_verbal,HPiIXyO1,51
door,drawer,2863.7,1,non-ortho,2.833333333,low_verbal,hRiDYGB2,7
door,tree,1427.4,1,NR,2.833333333,low_verbal,hRiDYGB2,34
door,drawer,1310.3,0,non-ortho,4.58,high_verbal,hsk1bUWA,33
door,drawer,1881,0,non-ortho,4.75,high_verbal,IbadRTNw,14
door,tree,1703.1,1,NR,4.75,high_verbal,IbadRTNw,45
door,drawer,3308.2,1,non-ortho,4.92,high_verbal,IGrNgFbi,45
door,tree,1270.4,1,NR,4.92,high_verbal,IGrNgFbi,51
door,tree,1776.3,1,NR,4.583333333,high_verbal,IMlP20yi,27
door,drawer,1509.3,1,non-ortho,4.583333333,high_verbal,IMlP20yi,29
door,tree,1112.9,1,NR,1.92,low_verbal,JeMnPabT,32
door,drawer,1204.6,1,non-ortho,1.92,low_verbal,JeMnPabT,47
door,tree,1343,1,NR,5,high_verbal,Ki4GHif7,10
door,drawer,2365,0,non-ortho,5,high_verbal,Ki4GHif7,30
door,tree,2191.8,1,NR,4.5,high_verbal,KPfJRNRo,2
door,drawer,1627.9,1,non-ortho,4.5,high_verbal,KPfJRNRo,19
door,drawer,2602.4,1,non-ortho,2.58,low_verbal,lAeE5wTL,4
door,tree,1589.2,1,NR,2.58,low_verbal,lAeE5wTL,19
door,drawer,2391.4,0,non-ortho,4.67,high_verbal,lcQfoynH,42
door,tree,1468.1,1,NR,4.67,high_verbal,lcQfoynH,43
door,tree,1434.1,1,NR,4.666667,high_verbal,LpHjkqKd,7
door,drawer,1914.7,1,non-ortho,4.666667,high_verbal,LpHjkqKd,26
door,drawer,2630.9,1,non-ortho,1.08,low_verbal,LyXqRZhM,14
door,tree,1479.7,1,NR,1.08,low_verbal,LyXqRZhM,45
door,tree,2640,1,NR,5,high_verbal,m6nAacjH,10
door,drawer,2064,1,non-ortho,5,high_verbal,m6nAacjH,22
door,tree,2797.7,1,NR,4.75,high_verbal,mHkNNA58,34
door,drawer,1439.7,1,non-ortho,4.75,high_verbal,mHkNNA58,53
door,tree,1485,1,NR,2.666666667,low_verbal,mqvAJ91n,3
door,drawer,2055,1,non-ortho,2.666666667,low_verbal,mqvAJ91n,19
door,drawer,1698.8,1,non-ortho,1.75,low_verbal,mZqk099M,17
door,tree,1315.6,1,NR,1.75,low_verbal,mZqk099M,37
door,tree,2213,1,NR,4.666667,high_verbal,NCar5SZo,13
door,drawer,2642,1,non-ortho,4.666667,high_verbal,NCar5SZo,35
door,drawer,1730.9,1,non-ortho,4.75,high_verbal,NRFUWLZO,33
door,tree,1344.9,1,NR,4.75,high_verbal,NRFUWLZO,42
door,tree,2692.3,1,NR,3.083333333,low_verbal,NS1YHcvi,28
door,drawer,2313.4,0,non-ortho,3.083333333,low_verbal,NS1YHcvi,35
door,tree,1160.9,1,NR,1.92,low_verbal,Ny0Ml3uz,39
door,drawer,2190.6,1,non-ortho,2.5,low_verbal,OE580Gi8,12
door,tree,1648.3,1,NR,2.5,low_verbal,OE580Gi8,21
door,tree,2207.4,1,NR,4.67,high_verbal,OHHIBcMJ,19
door,drawer,3546.8,0,non-ortho,4.67,high_verbal,OHHIBcMJ,26
door,tree,1529,1,NR,2.916666667,low_verbal,OwZfp5qv,15
door,drawer,4160,1,non-ortho,2.916666667,low_verbal,OwZfp5qv,35
door,tree,1470,1,NR,2.916666667,low_verbal,ozMU0TCL,31
door,drawer,1721,0,non-ortho,2.916666667,low_verbal,ozMU0TCL,46
door,drawer,1850.3,1,non-ortho,4.916666667,high_verbal,Po8DLpvd,24
door,tree,1508.4,1,NR,4.916666667,high_verbal,Po8DLpvd,48
door,tree,1707.2,1,NR,4.333333,high_verbal,Ps3HVmAH,1
door,drawer,1243.1,0,non-ortho,4.333333,high_verbal,Ps3HVmAH,47
door,tree,454.9,1,NR,1.5,low_verbal,pylKRwzb,20
door,drawer,1559.7,1,non-ortho,5,high_verbal,qFEgGDhX,24
door,tree,1324.8,1,NR,5,high_verbal,qFEgGDhX,28
door,tree,3332.6,1,NR,3,low_verbal,qkCSFiGm,26
door,drawer,3879.6,0,non-ortho,3,low_verbal,qkCSFiGm,32
door,tree,1487.6,1,NR,4.166667,high_verbal,qPOXJpNv,16
door,drawer,1834.6,0,non-ortho,4.166667,high_verbal,qPOXJpNv,29
door,drawer,1928.1,1,non-ortho,4.416667,high_verbal,Qy5J1Mxs,5
door,tree,1244.5,1,NR,4.416667,high_verbal,Qy5J1Mxs,46
door,drawer,2278,0,non-ortho,2.58,low_verbal,rdIExOr9,16
door,tree,1297,1,NR,2.58,low_verbal,rdIExOr9,42
door,tree,952.4,1,NR,4.166667,high_verbal,RHqN8QGm,28
door,drawer,1351.1,0,non-ortho,4.166667,high_verbal,RHqN8QGm,30
door,tree,1437.6,1,NR,4.67,high_verbal,RlmJUu78,7
door,drawer,1864,1,non-ortho,4.67,high_verbal,RlmJUu78,19
door,tree,1577.4,1,NR,4.25,high_verbal,sZLRQDIR,9
door,drawer,2453.6,0,non-ortho,4.25,high_verbal,sZLRQDIR,32
door,drawer,3896.1,0,non-ortho,2.33,low_verbal,TFWelN7f,15
door,tree,2848,1,NR,2.33,low_verbal,TFWelN7f,21
door,drawer,2197,0,non-ortho,4.25,high_verbal,ts7nbQkN,32
door,tree,1137.7,1,NR,4.25,high_verbal,ts7nbQkN,47
door,drawer,1311.9,0,non-ortho,4.583333333,high_verbal,U8Rxi9rz,25
door,tree,1139.7,1,NR,4.583333333,high_verbal,U8Rxi9rz,39
door,tree,1645.4,1,NR,1.67,low_verbal,UhCBWnbb,12
door,drawer,3577.4,1,non-ortho,1.67,low_verbal,UhCBWnbb,38
door,drawer,1345,1,non-ortho,2.17,low_verbal,vhsbIoXa,3
door,tree,1367.9,1,NR,2.17,low_verbal,vhsbIoXa,22
door,tree,2654,1,NR,2.83,low_verbal,VxHNyXXR,6
door,drawer,2501,1,non-ortho,2.83,low_verbal,VxHNyXXR,29
door,drawer,820.1999998,1,non-ortho,2.67,low_verbal,wDmKNbjb,15
door,tree,2240.6,0,NR,2.67,low_verbal,wDmKNbjb,47
door,drawer,1680.1,1,non-ortho,4.666666667,high_verbal,WewWn58j,11
door,tree,1678.1,1,NR,4.666666667,high_verbal,WewWn58j,35
door,drawer,3434.2,1,non-ortho,3,low_verbal,xa4C6HC1,17
door,tree,1597.3,1,NR,3,low_verbal,xa4C6HC1,45
door,tree,1660.1,1,NR,1.75,low_verbal,Xa9ISMwC,18
door,drawer,1888.1,1,non-ortho,1.75,low_verbal,Xa9ISMwC,20
door,tree,1904.8,1,NR,2.58,low_verbal,xMXJBD7Y,19
door,drawer,1564.7,0,non-ortho,2.58,low_verbal,xMXJBD7Y,50
door,drawer,1925,1,non-ortho,4.833333333,high_verbal,xnNpmgQR,11
door,tree,1712,1,NR,4.833333333,high_verbal,xnNpmgQR,38
door,drawer,2291.7,0,non-ortho,4.75,high_verbal,XTcCmXvP,27
door,tree,1194,1,NR,4.75,high_verbal,XTcCmXvP,47
door,drawer,1619.6,1,non-ortho,4.75,high_verbal,XWkUpOyp,26
door,tree,1198,1,NR,4.75,high_verbal,XWkUpOyp,50
door,drawer,1970.2,0,non-ortho,4.83,high_verbal,XxuTNyUr,21
door,tree,2321.3,1,NR,4.83,high_verbal,XxuTNyUr,45
door,tree,2853,1,NR,4.666666667,high_verbal,y1Ud0IvQ,13
door,drawer,1697,0,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,40
door,drawer,1285.4,1,non-ortho,4.583333333,high_verbal,ycrZF9Ui,17
door,tree,2552.6,1,NR,4.583333333,high_verbal,ycrZF9Ui,47
door,drawer,2153,1,non-ortho,4.833333333,high_verbal,yduNAfJN,19
door,tree,2565.7,1,NR,4.833333333,high_verbal,yduNAfJN,50
door,drawer,3878.4,1,non-ortho,4.92,high_verbal,yI870PhA,36
door,tree,1343.8,1,NR,4.92,high_verbal,yI870PhA,39
door,tree,2602.7,1,NR,4.92,high_verbal,zfMwhrdi,27
door,drawer,3219.2,1,non-ortho,4.92,high_verbal,zfMwhrdi,47
door,tree,2021.8,1,NR,2.17,low_verbal,zzU1ectZ,1
door,drawer,2690.1,0,non-ortho,2.17,low_verbal,zzU1ectZ,11
fly,tie,1947.1,1,non-ortho,2.25,low_verbal,05Wo9IGy,2
fly,tie,2000.3,1,non-ortho,1.75,low_verbal,0CxunTLR,3
fly,tie,817.3000001,0,non-ortho,2.42,low_verbal,0EwA9ugv,30
fly,tie,1089.9,1,non-ortho,2.58,low_verbal,0X9nY8Ym,50
fly,tie,1474,1,non-ortho,2.833333333,low_verbal,1hM1LUCj,49
fly,tie,1813.7,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,13
fly,tie,4233.2,0,non-ortho,3.083333333,low_verbal,2dXRa5Zq,44
fly,tie,1178,1,non-ortho,4.67,high_verbal,2Ie4vXKm,52
fly,tie,2865.9,1,non-ortho,1.83,low_verbal,3DHBLnqj,16
fly,tie,1681,1,non-ortho,4.92,high_verbal,3HwZ3aSO,33
fly,tie,1578.5,1,non-ortho,4.83,high_verbal,4ELANfYv,31
fly,tie,1492.6,1,non-ortho,4.833333333,high_verbal,4FubSY7J,11
fly,tie,2466,1,non-ortho,3.083333333,low_verbal,4KFmznfv,16
fly,tie,1889.1,1,non-ortho,1.33,low_verbal,5WF1GwNy,22
fly,tie,2112.8,1,non-ortho,4.5,high_verbal,79p4hVcb,40
fly,tie,1351.9,1,non-ortho,4.666666667,high_verbal,7eDZS0g9,34
fly,tie,3020.7,1,non-ortho,2.92,low_verbal,7rrmnKSW,46
fly,tie,1937.1,1,non-ortho,2.17,low_verbal,7rvMjiCW,9
fly,tie,3558,1,non-ortho,2.833333333,low_verbal,8Mnv01S8,34
fly,tie,3502.9,0,non-ortho,2.75,low_verbal,8yyEgSuX,47
fly,tie,1227.5,0,non-ortho,5,high_verbal,AvRdAeDp,23
fly,tie,1158.6,1,non-ortho,2.25,low_verbal,AZihdj82,37
fly,tie,2715,1,non-ortho,4.75,high_verbal,BfCux7Qy,34
fly,tie,1453.6,1,non-ortho,4.67,high_verbal,bj3SfFHq,2
fly,tie,2236.3,1,non-ortho,4.166667,high_verbal,c8Txd3Z5,10
fly,tie,1361,1,non-ortho,1,low_verbal,CPt18YMj,39
fly,tie,1742.2,1,non-ortho,2.916666667,low_verbal,Ds5BnIYz,47
fly,tie,1228.7,1,non-ortho,4.75,high_verbal,DuDDHkI9,18
fly,tie,1188.5,1,non-ortho,4.333333,high_verbal,duTSHxzu,51
fly,tie,1338.3,1,non-ortho,3.25,low_verbal,e3BB2RMg,52
fly,tie,1719,1,non-ortho,3.17,low_verbal,Ezm1v61p,6
fly,tie,1127,0,non-ortho,3,low_verbal,fbKqS6qy,51
fly,tie,2108.5,1,non-ortho,1.42,low_verbal,fX6rWWkd,18
fly,tie,1254,1,non-ortho,2.58,low_verbal,GJMX4RUC,22
fly,tie,1868,1,non-ortho,3,low_verbal,gmTxt8dp,22
fly,tie,1191.6,1,non-ortho,4.67,high_verbal,gY67hxD2,25
fly,tie,2380.7,1,non-ortho,2.42,low_verbal,HPiIXyO1,19
fly,tie,1153.9,1,non-ortho,2.833333333,low_verbal,hRiDYGB2,15
fly,tie,1337.7,1,non-ortho,4.58,high_verbal,hsk1bUWA,26
fly,tie,2008,1,non-ortho,4.75,high_verbal,IbadRTNw,2
fly,tie,1655.3,1,non-ortho,4.92,high_verbal,IGrNgFbi,34
fly,tie,1121.9,1,non-ortho,4.583333333,high_verbal,IMlP20yi,47
fly,tie,1240.4,0,non-ortho,1.92,low_verbal,JeMnPabT,17
fly,tie,1270,1,non-ortho,5,high_verbal,Ki4GHif7,14
fly,tie,2547.1,1,non-ortho,4.5,high_verbal,KPfJRNRo,11
fly,tie,1886.7,1,non-ortho,2.58,low_verbal,lAeE5wTL,49
fly,tie,2186.2,1,non-ortho,4.67,high_verbal,lcQfoynH,26
fly,tie,1043.9,1,non-ortho,4.666667,high_verbal,LpHjkqKd,30
fly,tie,2294,0,non-ortho,1.08,low_verbal,LyXqRZhM,39
fly,tie,1653,1,non-ortho,5,high_verbal,m6nAacjH,28
fly,tie,1369.4,1,non-ortho,4.75,high_verbal,mHkNNA58,52
fly,tie,2521,1,non-ortho,2.666666667,low_verbal,mqvAJ91n,10
fly,tie,1310.6,1,non-ortho,1.75,low_verbal,mZqk099M,46
fly,tie,1391,1,non-ortho,4.666667,high_verbal,NCar5SZo,27
fly,tie,1324.2,1,non-ortho,4.75,high_verbal,NRFUWLZO,3
fly,tie,1150.9,1,non-ortho,3.083333333,low_verbal,NS1YHcvi,17
fly,tie,1577.3,1,non-ortho,1.92,low_verbal,Ny0Ml3uz,13
fly,tie,1579.7,1,non-ortho,2.5,low_verbal,OE580Gi8,3
fly,tie,2172.2,1,non-ortho,4.67,high_verbal,OHHIBcMJ,36
fly,tie,1746,1,non-ortho,2.916666667,low_verbal,OwZfp5qv,19
fly,tie,2004,1,non-ortho,2.916666667,low_verbal,ozMU0TCL,53
fly,tie,1207.4,1,non-ortho,4.916666667,high_verbal,Po8DLpvd,47
fly,tie,2406.7,1,non-ortho,4.333333,high_verbal,Ps3HVmAH,5
fly,tie,1438.9,0,non-ortho,1.5,low_verbal,pylKRwzb,53
fly,tie,1567.7,1,non-ortho,5,high_verbal,qFEgGDhX,21
fly,tie,1359.9,1,non-ortho,3,low_verbal,qkCSFiGm,2
fly,tie,3074.8,1,non-ortho,4.166667,high_verbal,qPOXJpNv,26
fly,tie,1158.4,1,non-ortho,4.416667,high_verbal,Qy5J1Mxs,26
fly,tie,1372,1,non-ortho,2.58,low_verbal,rdIExOr9,40
fly,tie,1176.6,1,non-ortho,4.166667,high_verbal,RHqN8QGm,13
fly,tie,1216.4,1,non-ortho,4.67,high_verbal,RlmJUu78,2
fly,tie,1541.6,1,non-ortho,4.25,high_verbal,sZLRQDIR,31
fly,tie,3339.4,1,non-ortho,2.33,low_verbal,TFWelN7f,17
fly,tie,1424.3,1,non-ortho,4.25,high_verbal,ts7nbQkN,46
fly,tie,1046.9,1,non-ortho,4.583333333,high_verbal,U8Rxi9rz,49
fly,tie,1418.7,1,non-ortho,1.67,low_verbal,UhCBWnbb,31
fly,tie,1084,1,non-ortho,2.17,low_verbal,vhsbIoXa,10
fly,tie,1605,1,non-ortho,2.83,low_verbal,VxHNyXXR,2
fly,tie,878.3000002,1,non-ortho,2.67,low_verbal,wDmKNbjb,18
fly,tie,1190,1,non-ortho,4.666666667,high_verbal,WewWn58j,28
fly,tie,1320.9,1,non-ortho,3,low_verbal,xa4C6HC1,51
fly,tie,1895.5,1,non-ortho,1.75,low_verbal,Xa9ISMwC,12
fly,tie,2030.1,1,non-ortho,2.58,low_verbal,xMXJBD7Y,51
fly,tie,1885.9,1,non-ortho,4.75,high_verbal,XTcCmXvP,43
fly,tie,1385.4,1,non-ortho,4.75,high_verbal,XWkUpOyp,46
fly,tie,1696.6,1,non-ortho,4.83,high_verbal,XxuTNyUr,23
fly,tie,1780,1,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,20
fly,tie,987.3,0,non-ortho,4.583333333,high_verbal,ycrZF9Ui,18
fly,tie,1121.2,1,non-ortho,4.833333333,high_verbal,yduNAfJN,52
fly,tie,1500.3,1,non-ortho,4.92,high_verbal,yI870PhA,28
fly,tie,1631.5,0,non-ortho,4.92,high_verbal,zfMwhrdi,3
fly,tie,2021.2,1,non-ortho,2.17,low_verbal,zzU1ectZ,51
fox,box,1341.2,1,ortho,2.25,low_verbal,05Wo9IGy,33
fox,socks,1628.2,1,non-ortho,2.25,low_verbal,05Wo9IGy,49
fox,socks,2429.4,0,non-ortho,1.75,low_verbal,0CxunTLR,33
fox,box,1544.2,1,ortho,1.75,low_verbal,0CxunTLR,40
fox,socks,1468.2,0,non-ortho,2.42,low_verbal,0EwA9ugv,7
fox,box,1247,0,ortho,2.42,low_verbal,0EwA9ugv,50
fox,socks,2269.1,0,non-ortho,2.58,low_verbal,0X9nY8Ym,21
fox,box,1312.3,1,ortho,2.58,low_verbal,0X9nY8Ym,35
fox,box,1888,1,ortho,2.833333333,low_verbal,1hM1LUCj,13
fox,socks,1350,1,non-ortho,2.833333333,low_verbal,1hM1LUCj,41
fox,box,1368,1,ortho,4.166667,high_verbal,26Z3U4Qu,35
fox,socks,1484.9,0,non-ortho,4.166667,high_verbal,26Z3U4Qu,39
fox,box,1452.2,1,ortho,3.083333333,low_verbal,2dXRa5Zq,15
fox,socks,2023.7,1,non-ortho,3.083333333,low_verbal,2dXRa5Zq,26
fox,socks,1858.6,1,non-ortho,4.67,high_verbal,2Ie4vXKm,26
fox,box,1527.9,1,ortho,4.67,high_verbal,2Ie4vXKm,33
fox,box,1506.9,1,ortho,1.83,low_verbal,3DHBLnqj,27
fox,socks,2531.3,1,non-ortho,1.83,low_verbal,3DHBLnqj,49
fox,box,1208.1,1,ortho,4.92,high_verbal,3HwZ3aSO,17
fox,socks,1245.8,1,non-ortho,4.92,high_verbal,3HwZ3aSO,47
fox,socks,3516.1,1,non-ortho,4.83,high_verbal,4ELANfYv,35
fox,box,2546.3,1,ortho,4.83,high_verbal,4ELANfYv,52
fox,socks,1130.7,1,non-ortho,4.833333333,high_verbal,4FubSY7J,16
fox,box,2384.2,1,ortho,4.833333333,high_verbal,4FubSY7J,51
fox,box,3485.1,1,ortho,3.083333333,low_verbal,4KFmznfv,39
fox,socks,2385.2,0,non-ortho,3.083333333,low_verbal,4KFmznfv,46
fox,socks,1960.1,1,non-ortho,1.33,low_verbal,5WF1GwNy,8
fox,box,1161.7,1,ortho,1.33,low_verbal,5WF1GwNy,32
fox,box,1413.8,1,ortho,4.5,high_verbal,79p4hVcb,24
fox,socks,1405.5,1,non-ortho,4.5,high_verbal,79p4hVcb,35
fox,box,1063.3,1,ortho,4.666666667,high_verbal,7eDZS0g9,4
fox,socks,1194.9,0,non-ortho,4.666666667,high_verbal,7eDZS0g9,38
fox,box,1068.2,1,ortho,2.92,low_verbal,7rrmnKSW,35
fox,socks,1007.3,1,non-ortho,2.92,low_verbal,7rrmnKSW,42
fox,box,2197.8,1,ortho,2.17,low_verbal,7rvMjiCW,1
fox,socks,2067.3,1,non-ortho,2.17,low_verbal,7rvMjiCW,3
fox,box,1443.7,1,ortho,2.833333333,low_verbal,8Mnv01S8,3
fox,socks,2187.4,1,non-ortho,2.833333333,low_verbal,8Mnv01S8,26
fox,socks,1209.6,0,non-ortho,2.75,low_verbal,8yyEgSuX,1
fox,box,1717.9,1,ortho,2.75,low_verbal,8yyEgSuX,14
fox,box,1359.1,1,ortho,5,high_verbal,AvRdAeDp,1
fox,socks,1317,1,non-ortho,5,high_verbal,AvRdAeDp,14
fox,box,1205.4,1,ortho,2.25,low_verbal,AZihdj82,34
fox,socks,1314.8,0,non-ortho,2.25,low_verbal,AZihdj82,40
fox,socks,3253.299999,1,non-ortho,4.75,high_verbal,BfCux7Qy,3
fox,box,1797.9,1,ortho,4.75,high_verbal,BfCux7Qy,28
fox,box,2100,1,ortho,4.67,high_verbal,bj3SfFHq,16
fox,socks,2952.5,1,non-ortho,4.67,high_verbal,bj3SfFHq,35
fox,socks,1649.4,1,non-ortho,4.166667,high_verbal,c8Txd3Z5,2
fox,box,1674.1,1,ortho,4.166667,high_verbal,c8Txd3Z5,33
fox,box,1438,1,ortho,1,low_verbal,CPt18YMj,4
fox,socks,1865,1,non-ortho,1,low_verbal,CPt18YMj,6
fox,socks,1442.2,0,non-ortho,2.916666667,low_verbal,Ds5BnIYz,10
fox,box,1277.5,1,ortho,2.916666667,low_verbal,Ds5BnIYz,21
fox,socks,2949.6,1,non-ortho,4.75,high_verbal,DuDDHkI9,11
fox,box,2038.7,1,ortho,4.75,high_verbal,DuDDHkI9,20
fox,socks,1696.4,0,non-ortho,4.333333,high_verbal,duTSHxzu,31
fox,box,1810,1,ortho,4.333333,high_verbal,duTSHxzu,43
fox,box,1484.6,1,ortho,3.25,low_verbal,e3BB2RMg,5
fox,socks,2616.2,1,non-ortho,3.25,low_verbal,e3BB2RMg,22
fox,box,1692,1,ortho,3.17,low_verbal,Ezm1v61p,19
fox,socks,1158,1,non-ortho,3.17,low_verbal,Ezm1v61p,26
fox,socks,1288,1,non-ortho,3,low_verbal,fbKqS6qy,27
fox,box,2443,1,ortho,3,low_verbal,fbKqS6qy,48
fox,socks,3195.3,1,non-ortho,1.42,low_verbal,fX6rWWkd,20
fox,box,1177.5,1,ortho,1.42,low_verbal,fX6rWWkd,35
fox,box,1027.6,1,ortho,2.58,low_verbal,GJMX4RUC,49
fox,socks,882.5,1,non-ortho,2.58,low_verbal,GJMX4RUC,50
fox,box,2034,1,ortho,3,low_verbal,gmTxt8dp,20
fox,socks,3084,1,non-ortho,3,low_verbal,gmTxt8dp,26
fox,box,1056.6,1,ortho,4.67,high_verbal,gY67hxD2,35
fox,socks,1234.2,1,non-ortho,4.67,high_verbal,gY67hxD2,46
fox,socks,1939.1,0,non-ortho,2.42,low_verbal,HPiIXyO1,3
fox,box,1371.4,1,ortho,2.42,low_verbal,HPiIXyO1,33
fox,box,1756.2,1,ortho,2.833333333,low_verbal,hRiDYGB2,31
fox,socks,1748.8,1,non-ortho,2.833333333,low_verbal,hRiDYGB2,53
fox,box,1389.5,1,ortho,4.58,high_verbal,hsk1bUWA,13
fox,socks,1063,1,non-ortho,4.58,high_verbal,hsk1bUWA,39
fox,socks,1783,1,non-ortho,4.75,high_verbal,IbadRTNw,12
fox,box,1995.6,1,ortho,4.75,high_verbal,IbadRTNw,29
fox,socks,1282.1,1,non-ortho,4.92,high_verbal,IGrNgFbi,13
fox,box,1288,1,ortho,4.92,high_verbal,IGrNgFbi,47
fox,box,1308.6,1,ortho,4.583333333,high_verbal,IMlP20yi,26
fox,socks,1541.6,1,non-ortho,4.583333333,high_verbal,IMlP20yi,35
fox,socks,1412.5,1,non-ortho,1.92,low_verbal,JeMnPabT,22
fox,box,997.2,1,ortho,1.92,low_verbal,JeMnPabT,41
fox,box,1044,1,ortho,5,high_verbal,Ki4GHif7,16
fox,socks,1197,1,non-ortho,5,high_verbal,Ki4GHif7,40
fox,socks,1573.4,1,non-ortho,4.5,high_verbal,KPfJRNRo,9
fox,box,1155.9,1,ortho,4.5,high_verbal,KPfJRNRo,18
fox,socks,1250.2,1,non-ortho,2.58,low_verbal,lAeE5wTL,16
fox,box,1324.6,1,ortho,2.58,low_verbal,lAeE5wTL,40
fox,socks,2916.9,0,non-ortho,4.67,high_verbal,lcQfoynH,30
fox,box,3127.8,1,ortho,4.67,high_verbal,lcQfoynH,35
fox,box,1319.5,1,ortho,4.666667,high_verbal,LpHjkqKd,8
fox,socks,1558.7,0,non-ortho,4.666667,high_verbal,LpHjkqKd,31
fox,box,1310.6,1,ortho,1.08,low_verbal,LyXqRZhM,8
fox,socks,2024.4,1,non-ortho,1.08,low_verbal,LyXqRZhM,29
fox,socks,1815,1,non-ortho,5,high_verbal,m6nAacjH,17
fox,box,1192,1,ortho,5,high_verbal,m6nAacjH,45
fox,socks,1580.3,1,non-ortho,4.75,high_verbal,mHkNNA58,4
fox,box,1216.2,1,ortho,4.75,high_verbal,mHkNNA58,14
